SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,USPrice,ImageURL,OwnedBy,WantedBy,Rating
28600,853899,1,Ninjago,Sons of Garmadon,2019,Lloyd's Kendo Training Pod,1,25,8.99,https://images.brickset.com/sets/images/853899-1.jpg,503,311,
28909,71023,6,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Sherry Scratchen-Post & Scarfield,1,6,3.99,https://images.brickset.com/sets/images/71023-7.jpg,3898,428,
28918,71023,11,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Candy Rapper,1,8,3.99,https://images.brickset.com/sets/images/71023-16.jpg,3446,394,
28919,71023,15,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Kitty Pop,1,7,3.99,https://images.brickset.com/sets/images/71023-17.jpg,3499,368,
28922,71023,7,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Hula Lula,1,8,3.99,https://images.brickset.com/sets/images/71023-20.jpg,3301,333,
28940,10767,1,Toy Story,Toy Story 4,2019,Duke Caboom's Stunt Show,2,120,19.99,https://images.brickset.com/sets/images/10767-1.jpg,1037,441,
28926,10887,1,Duplo,,2019,Creative Fun,1,120,39.99,https://images.brickset.com/sets/images/10887-1.jpg,74,26,
28942,10769,1,Toy Story,Toy Story 4,2019,RV Vacation,3,178,34.99,https://images.brickset.com/sets/images/10769-1.jpg,999,594,
28951,30545,1,Creator,,2019,Fish Free Builds - Make It Yours,,39,,https://images.brickset.com/sets/images/30545-1.jpg,504,241,
28953,30327,1,Duplo,,2019,My First Duck,,6,,https://images.brickset.com/sets/images/30327-1.jpg,238,35,
28960,10894,1,Duplo,Toy Story,2019,Toy Story Train,2,21,19.99,https://images.brickset.com/sets/images/10894-1.jpg,305,107,
28974,853875,1,The Lego Movie 2: The Second Part,Miscellaneous,2019,Sweet Mayhem's Disco Pod,1,28,8.99,https://images.brickset.com/sets/images/853875-1.jpg,700,295,
28983,471905,1,The Lego Movie 2: The Second Part,Magazine Gift,2019,Emmet with Tools,1,,,https://images.brickset.com/sets/images/TLM471905-1.jpg,692,187,
28987,76130,1,Marvel Super Heroes,Spider-Man: Far From Home,2019,Stark Jet and the Drone Attack,4,504,69.99,https://images.brickset.com/sets/images/76130-1.jpg,1734,1228,
28962,211901,1,DC Comics Super Heroes,Magazine Gift,2019,Batman with Bat-a-Rang,1,,,https://images.brickset.com/sets/images/BAT211901-1.jpg,638,203,
28963,891945,1,Ninjago,Magazine Gift,2019,Young Wu,1,,,https://images.brickset.com/sets/images/NIN891945-1.jpg,551,154,
28964,911943,1,Star Wars,Magazine Gift,2019,Luke Skywalker,1,,,https://images.brickset.com/sets/images/SW911943-1.jpg,951,246,
29870,891958,1,Ninjago,Magazine Gift,2019,Jay,1,,,https://images.brickset.com/sets/images/891958-1.jpg,106,46,
29816,4002019,1,Miscellaneous,Employee gift,2019,Christmas X-Wing,3,1038,,https://images.brickset.com/sets/images/4002019-1.jpg,365,450,
29811,891957,1,Ninjago,Magazine Gift,2019,Zane,1,,,https://images.brickset.com/sets/images/891957-1.jpg,154,52,
29875,21055,1,Architecture,Landmark Series,2019,Burj Khalifa,,333,,https://images.brickset.com/sets/images/21055-1.jpg,29,93,
29740,211906,1,DC Comics Super Heroes,Magazine Gift,2019,Batman,1,,,https://images.brickset.com/sets/images/211906-1.jpg,334,163,
29667,891956,1,Ninjago,Magazine Gift,2019,Blizzard Samurai,1,,,https://images.brickset.com/sets/images/891956-1.jpg,184,76,
29660,911953,1,Star Wars,Magazine Gift,2019,First Order SF TIE Fighter,,32,,https://images.brickset.com/sets/images/911953-1.jpg,452,162,
29663,11926,1,LEGO Originals,,2019,Parts for Wooden Minifigure,,29,,https://images.brickset.com/sets/images/11926-1.jpg,116,57,
29848,791903,1,Hidden Side,Magazine Gift,2019,Parker,1,,,https://images.brickset.com/sets/images/791903-1.jpg,276,115,
29742,111904,1,Ninjago,Magazine Gift,2019,Jay Vs. Lasha,2,,,https://images.brickset.com/sets/images/111904-1.jpg,108,44,
29496,211904,1,DC Comics Super Heroes,Magazine Gift,2019,The Flash,1,6,,https://images.brickset.com/sets/images/211904-1.jpg,445,159,
29597,111903,2,Ninjago,Magazine Gift,2019,Kai vs. Wyplash,2,,,https://images.brickset.com/sets/images/111903-2.jpg,126,49,
29598,211905,1,DC Comics Super Heroes,Magazine Gift,2019,Joker,1,,,https://images.brickset.com/sets/images/211905-1.jpg,332,126,
29599,561909,1,Friends,Magazine gift,2019,Stephanie's Puppy Dash,,20,,https://images.brickset.com/sets/images/561909-1.jpg,81,45,
29600,111901,2,Ninjago,Magazine Gift,2019,Garmadon,1,,,https://images.brickset.com/sets/images/111901-2.jpg,115,61,
29601,111902,2,Ninjago,Magazine Gift,2019,Wu,1,,,https://images.brickset.com/sets/images/111902-2.jpg,106,53,
29602,891954,1,Ninjago,Magazine Gift,2019,Pyro Whipper,1,,,https://images.brickset.com/sets/images/891954-1.jpg,308,85,
29573,40362,1,Star Wars,Promotional,2019,Battle of Endor,,197,,https://images.brickset.com/sets/images/40362-1.jpg,3380,1041,
29581,4000036,1,Miscellaneous,LEGO Internal,2019,LEGO Play Day polybag,,39,,https://images.brickset.com/sets/images/4000036-1.jpg,101,97,
29582,75522,1,Star Wars,Promotional,2019,Mini Boost Droid Commander,,62,,https://images.brickset.com/sets/images/75522-1.jpg,395,1206,
29584,911951,1,Star Wars,Magazine Gift,2019,First Order Stormtrooper ,1,,,https://images.brickset.com/sets/images/911951-1.jpg,612,232,
29621,KNIGHTBUS,1,Harry Potter,,2019,Knight Bus,,36,,https://images.brickset.com/sets/images/KNIGHTBUS-1.jpg,19,169,
29622,891955,1,Ninjago,Magazine Gift,2019,Kai,1,,,https://images.brickset.com/sets/images/891955-1.jpg,208,44,
29623,40361,1,Disney,Frozen II,2019,Olaf's Traveling Sleigh,1,97,,https://images.brickset.com/sets/images/40361-1.jpg,372,188,
29630,21320,1,Ideas,,2019, Dinosaur Fossils,2,910,59.99,https://images.brickset.com/sets/images/21320-1.jpg,1947,2034,
29618,121904,1,Jurassic World,Magazine Gift,2019,Owen with Baby Raptor,1,,,https://images.brickset.com/sets/images/121904-1.jpg,312,104,
29510,71025,3,Collectable Minifigures,Series 19,2019,Fright Knight,1,9,3.99,https://images.brickset.com/sets/images/71025-3.jpg,2758,597,
29517,71025,15,Collectable Minifigures,Series 19,2019,Bear Costume Guy,1,7,3.99,https://images.brickset.com/sets/images/71025-15.jpg,2654,428,
29518,71025,11,Collectable Minifigures,Series 19,2019,Galactic Bounty Hunter,1,8,3.99,https://images.brickset.com/sets/images/71025-11.jpg,3094,664,
29519,71025,13,Collectable Minifigures,Series 19,2019,Rugby Player,1,6,3.99,https://images.brickset.com/sets/images/71025-13.jpg,2343,397,
29520,71025,17,Collectable Minifigures,Series 19,2019,LEGO Minifigures - Series 19 - Complete,16,126,3.99,https://images.brickset.com/sets/images/71025-17.jpg,1223,301,
29537,COOLCAR,1,Miscellaneous,,2019,Cool Car,,49,,https://images.brickset.com/sets/images/COOLCAR-1.jpg,18,56,
29547,891953,1,Ninjago,Magazine Gift,2019,Cole,1,,,https://images.brickset.com/sets/images/891953-1.jpg,287,61,
29548,891952,1,Ninjago,Magazine Gift,2019,Blizzard Samurai,1,,,https://images.brickset.com/sets/images/891952-1.jpg,329,90,
29513,71025,8,Collectable Minifigures,Series 19,2019,Fire Fighter,1,6,3.99,https://images.brickset.com/sets/images/71025-8.jpg,2162,364,
29514,71025,7,Collectable Minifigures,Series 19,2019,Jungle Explorer,1,8,3.99,https://images.brickset.com/sets/images/71025-7.jpg,3253,820,
29515,71025,12,Collectable Minifigures,Series 19,2019,Gardener,1,7,3.99,https://images.brickset.com/sets/images/71025-12.jpg,2665,614,
29569,853907,1,Seasonal,Christmas,2019,LEGO Toy Soldier Ornament,,43,7.99,https://images.brickset.com/sets/images/853907-1.jpg,635,270,
29571,111903,1,Ninjago,Magazine Gift,2019,Kai vs. Wyplash,2,,,https://images.brickset.com/sets/images/111903-1.jpg,129,68,
29566,40368,1,Xtra,,2019,Xmas Accessories,1,32,3.99,https://images.brickset.com/sets/images/40368-1.jpg,1175,499,
29304,30623,1,DC Comics Super Heroes,DC Extended Universe,2019,SHAZAM!,1,5,,https://images.brickset.com/sets/images/30623-1.jpg,55,1230,
29302,40344,1,Miscellaneous,,2019,Summer Celebration Minifigure Pack,4,45,12.99,https://images.brickset.com/sets/images/40344-1.jpg,883,741,
29311,211903,1,DC Comics Super Heroes,Magazine Gift,2019,Superman,1,,,https://images.brickset.com/sets/images/211903-1.jpg,546,154,
29316,STORMBREAKER,1,Marvel Super Heroes,Avengers: Endgame,2019,Stormbreaker,,27,,https://images.brickset.com/sets/images/STORMBREAKER-1.jpg,107,284,
29323,891949,1,Ninjago,Magazine Gift,2019,Lloyd,1,,,https://images.brickset.com/sets/images/891949-1.jpg,299,72,
29307,ST,1,Stranger Things,,2019,Castle Byers,,48,,https://images.brickset.com/sets/images/ST-1.jpg,306,465,
29318,891950,1,Ninjago,Magazine Gift,2019,Daddy No Legs,1,,,https://images.brickset.com/sets/images/891950-1.jpg,324,104,
29337,21154,1,Minecraft,Minifig-scale,2019,The Blaze Bridge,4,372,29.99,https://images.brickset.com/sets/images/21154-1.jpg,304,231,
29338,21155,1,Minecraft,Minifig-scale,2019,The Creeper Mine,4,834,79.99,https://images.brickset.com/sets/images/21155-1.jpg,233,305,
29339,41164,1,Disney,Frozen II,2019,Enchanted Tree House,3,302,49.99,https://images.brickset.com/sets/images/41164-1.jpg,290,227,
29340,41165,1,Disney,Frozen II,2019,Anna's Canoe Expedition,2,108,19.99,https://images.brickset.com/sets/images/41165-1.jpg,383,192,
29341,41166,1,Disney,Frozen II,2019,Elsa and the Reindeer Carriage,1,116,29.99,https://images.brickset.com/sets/images/41166-1.jpg,369,212,
29342,41167,1,Disney,Frozen II,2019,Arendelle Castle,3,521,79.99,https://images.brickset.com/sets/images/41167-1.jpg,316,265,
29343,41168,1,Disney,Frozen II,2019,Elsa's Jewellery Box,1,300,39.99,https://images.brickset.com/sets/images/41168-1.jpg,421,216,
29344,41169,1,Disney,Frozen II,2019,Olaf,,122,14.99,https://images.brickset.com/sets/images/41169-1.jpg,926,257,
29345,43172,1,Disney,Frozen,2019,Elsa's Ice Palace,7,,79.99,https://images.brickset.com/sets/images/43172-1.jpg,205,226,
29346,75246,1,Star Wars,Episode IV,2019,Death Star Cannon,2,159,19.99,https://images.brickset.com/sets/images/75246-1.jpg,2043,1002,
29347,75248,1,Star Wars,The Rise of Skywalker,2019,Resistance A-wing Starfighter,2,269,29.99,https://images.brickset.com/sets/images/75248-1.jpg,2714,1291,
29354,75254,1,Star Wars,The Mandalorian,2019,AT-ST Raider,4,540,49.99,https://images.brickset.com/sets/images/75254-1.jpg,2968,1856,
29327,XWING,1,Star Wars,Promotional,2019,Mini X-wing Fighter,,60,,https://images.brickset.com/sets/images/XWING-1.jpg,43,286,
29357,75257,1,Star Wars,The Rise of Skywalker,2019,Millennium Falcon,7,1351,159.99,https://images.brickset.com/sets/images/75257-1.jpg,1390,1823,
29382,SDCC2019,2,DC Comics Super Heroes,,2019,Zebra Batman,,5,,https://images.brickset.com/sets/images/SDCC2019-2.jpg,91,339,
29386,77901,1,Star Wars,The Rise of Skywalker,2019,Sith Trooper Bust,,484,,https://images.brickset.com/sets/images/77901-1.jpg,200,976,
29387,SDCC2019,3,Stranger Things,,2019,Barb,,4,,https://images.brickset.com/sets/images/SDCC2019-3.jpg,100,543,
29359,10899,1,Duplo,Disney Princess,2019,Frozen Ice Castle,3,59,49.99,https://images.brickset.com/sets/images/10899-1.jpg,132,63,
29360,891951,1,Ninjago,Magazine Gift,2019,Nya,1,,,https://images.brickset.com/sets/images/891951-1.jpg,279,77,
29362,66593,1,BrickHeadz,,2019,2-in-1 Value Pack,,249,,https://images.brickset.com/sets/images/66593-1.jpg,10,81,
29372,111902,1,Ninjago,Magazine Gift,2019,Wu,1,,,https://images.brickset.com/sets/images/111902-1.jpg,180,79,
29373,561906,1,Friends,Magazine gift,2019,Robot on paddleboard,1,,,https://images.brickset.com/sets/images/561906-1.jpg,61,49,
29374,77902,1,Marvel Super Heroes,Promotional,2019,Captain Marvel and the Asis,2,271,,https://images.brickset.com/sets/images/77902-1.jpg,100,990,
29375,77903,1,DC Comics Super Heroes,Promotional,2019,The Dark Knight of Gotham City,,427,,https://images.brickset.com/sets/images/77903-1.jpg,85,952,
29376,76144,1,Marvel Super Heroes,Avengers: Endgame,2019,Avengers Hulk Helicopter Rescue,5,482,59.99,https://images.brickset.com/sets/images/76144-1.jpg,676,1558,
29378,SDCC2019,1,Marvel Super Heroes,Promotional,2019,PS4 Spider-Man,,3,,https://images.brickset.com/sets/images/SDCC2019-1.jpg,96,485,
29272,41386,1,Friends,,2019,Stephanie's Summer Heart Box,1,95,7.99,https://images.brickset.com/sets/images/41386-1.jpg,307,91,
29273,41387,1,Friends,,2019,Olivia's Summer Heart Box,2,93,7.99,https://images.brickset.com/sets/images/41387-1.jpg,291,104,
29274,41388,1,Friends,,2019,Mia's Summer Heart Box,1,85,7.99,https://images.brickset.com/sets/images/41388-1.jpg,296,101,
29275,60230,1,City,Space,2019,People Pack - Space Research and Development,15,209,39.99,https://images.brickset.com/sets/images/60230-1.jpg,1633,1943,
29255,70673,1,Ninjago,Secrets of the Forbidden Spinjitzu,2019,Shuricopter,3,361,29.99,https://images.brickset.com/sets/images/70673-1.jpg,632,370,
29256,70672,1,Ninjago,Secrets of the Forbidden Spinjitzu,2019,Cole's Dirt Bike,3,212,19.99,https://images.brickset.com/sets/images/70672-1.jpg,689,309,
29257,70681,1,Ninjago,Spinjitzu Slam,2019,Spinjitzu Slam - Lloyd,1,70,9.99,https://images.brickset.com/sets/images/70681-1.jpg,488,185,
29259,70683,1,Ninjago,Spinjitzu Slam,2019,Spinjitzu Slam - Zane,1,63,9.99,https://images.brickset.com/sets/images/70683-1.jpg,417,201,
29260,70684,1,Ninjago,Spinjitzu Slam,2019,Spinjitzu Slam - Kai vs. Samurai,2,164,19.99,https://images.brickset.com/sets/images/70684-1.jpg,393,193,
29262,31098,1,Creator,,2019,Outback Cabin,2,305,29.99,https://images.brickset.com/sets/images/31098-1.jpg,647,828,
29263,10889,1,Duplo,,2019,Mickey's Vacation House,3,57,49.99,https://images.brickset.com/sets/images/10889-1.jpg,122,76,
29264,10904,1,Duplo,,2019,Baby Animals,,9,9.99,https://images.brickset.com/sets/images/10904-1.jpg,248,61,
29265,10906,1,Duplo,,2019,Tropical Island,3,73,59.99,https://images.brickset.com/sets/images/10906-1.jpg,98,85,
29266,10907,1,Duplo,,2019,World Animals,6,121,99.99,https://images.brickset.com/sets/images/10907-1.jpg,105,100,
29267,10910,1,Duplo,,2019,Submarine Adventure,2,24,19.99,https://images.brickset.com/sets/images/10910-1.jpg,269,79,
29268,11004,1,Classic,,2019,Windows of Creativity,,450,29.99,https://images.brickset.com/sets/images/11004-1.jpg,230,154,
29269,41373,1,Friends,,2019,Funny Octopus Ride,2,324,39.99,https://images.brickset.com/sets/images/41373-1.jpg,365,375,
29270,41384,1,Friends,,2019,Andrea's Summer Heart Box,1,83,7.99,https://images.brickset.com/sets/images/41384-1.jpg,313,110,
29293,75810,1,Stranger Things,,2019,The Upside Down,8,2287,199.99,https://images.brickset.com/sets/images/75810-1.jpg,2897,2307,
29277,75946,1,Harry Potter,Goblet of Fire,2019,Hungarian Horntail Triwizard Challenge,4,265,29.99,https://images.brickset.com/sets/images/75946-1.jpg,2830,1535,
29296,75253,1,Star Wars,Boost,2019,Droid Commander,,1177,199.99,https://images.brickset.com/sets/images/75253-1.jpg,833,1296,
29299,75958,1,Harry Potter,Goblet of Fire,2019,Beauxbatons' Carriage: Arrival at Hogwarts ,4,430,49.99,https://images.brickset.com/sets/images/75958-1.jpg,2316,1846,
29284,111901,1,Ninjago,Magazine Gift,2019,Garmadon,1,,,https://images.brickset.com/sets/images/111901-1.jpg,281,86,
29285,911947,1,Star Wars,Magazine Gift,2019,IG-88,1,,,https://images.brickset.com/sets/images/911947-1.jpg,707,342,
29286,75964,1,Harry Potter,Seasonal,2019,Harry Potter Advent Calendar,8,305,39.99,https://images.brickset.com/sets/images/75964-1.jpg,4018,1136,
29214,891948,1,Ninjago,Magazine Gift,2019,Iron Baron,1,,,https://images.brickset.com/sets/images/891948-1.jpg,487,111,
29215,561903,1,Friends,Magazine gift,2019,Sweet Baby,1,,,https://images.brickset.com/sets/images/561903-1.jpg,147,79,
29216,211902,1,DC Comics Super Heroes,Magazine Gift,2019,Robin,1,,,https://images.brickset.com/sets/images/211902-1.jpg,498,233,
29231,891947,1,Ninjago,Magazine Gift,2019,Heavy Metal,1,,,https://images.brickset.com/sets/images/891947-1.jpg,345,137,
29237,BL19003,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Skyline Express,,1365,,https://images.brickset.com/sets/images/BL19003-1.jpg,107,292,
29238,BL19004,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Wild West Saloon,,1496,,https://images.brickset.com/sets/images/BL19004-1.jpg,290,546,
29239,BL19005,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Isle of Peril,,1301,,https://images.brickset.com/sets/images/BL19005-1.jpg,26,129,
29240,BL19006,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Eight Studs,,1393,,https://images.brickset.com/sets/images/BL19006-1.jpg,103,236,
29242,BL19008,1,Miscellaneous,BrickLink AFOL Designer Set,2019,The LEGO Story,,1442,,https://images.brickset.com/sets/images/BL19008-1.jpg,274,391,
29243,BL19009,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Imagine it! Build it!,,924,,https://images.brickset.com/sets/images/BL19009-1.jpg,49,92,
29244,BL19010,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Hot Shot Carnival ,3,591,,https://images.brickset.com/sets/images/BL19010-1.jpg,255,373,
29245,BL19011,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Vintage Roadster,,474,,https://images.brickset.com/sets/images/BL19011-1.jpg,112,271,
29246,BL19012,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Bikes!,2,519,,https://images.brickset.com/sets/images/BL19012-1.jpg,166,358,
29247,BL19013,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Steampunk Mini Chess,,371,,https://images.brickset.com/sets/images/BL19013-1.jpg,40,139,
29249,2000456,1,Education,SPIKE Prime,2019,Spike Prime Marketing Kit,,150,,https://images.brickset.com/sets/images/2000456 -1.jpg,15,69,
29278,75947,1,Harry Potter,Prisoner of Azkaban,2019,Hagrid's Hut: Buckbeak's Rescue,6,496,59.99,https://images.brickset.com/sets/images/75947-1.jpg,3703,2075,
29322,951905,1,City,Magazine Gift,2019,Gyrocopter,1,,,https://images.brickset.com/sets/images/951905-1.jpg,386,97,
29632,951910,1,City,Magazine Gift,2019,Traffic Cop,1,,,https://images.brickset.com/sets/images/951910-1.jpg,234,96,
29662,853967,1,LEGO Originals,,2019,Wooden Minifigure,,30,119.99,https://images.brickset.com/sets/images/853967-1.jpg,680,423,
28405,42094,1,Technic,,2019,Tracked Loader,,827,79.99,https://images.brickset.com/sets/images/42094-1.jpg,1162,572,
29355,75255,1,Star Wars,Miscellaneous,2019,Yoda,1,1771,99.99,https://images.brickset.com/sets/images/75255-1.jpg,2420,1238,
29353,75250,1,Star Wars,The Rise of Skywalker,2019,Pasaana Speeder Chase,4,373,39.99,https://images.brickset.com/sets/images/75250-1.jpg,1664,1204,
28476,60207,1,City,Sky Police,2019,Drone Chase,3,192,29.99,https://images.brickset.com/sets/images/60207-1.jpg,1210,663,
28961,951901,1,City,Magazine Gift,2019,Police Officer and Jet,1,,,https://images.brickset.com/sets/images/CITY951901-1.jpg,478,108,
27499,75209,1,Star Wars,Solo,2018,Han Solo's Landspeeder,2,345,29.99,https://images.brickset.com/sets/images/75209-1.jpg,7511,1385,
27437,76104,1,Marvel Super Heroes,Avengers: Infinity War,2018,The Hulkbuster Smash-Up,4,375,29.99,https://images.brickset.com/sets/images/76104-1.jpg,6899,1097,
27832,75181,1,Star Wars,Ultimate Collector Series,2018, Y-wing Starfighter,2,1967,199.99,https://images.brickset.com/sets/images/75181-1.jpg,5317,2748,
