setid,number,theme,subtheme,year,name,pieces,price,image_url,owned_by,wanted_by,rating
25613,31051-1,Creator,Not Available,2016,Lighthouse Point,528.0,59.99,https://images.brickset.com/sets/images/31051-1.jpg,5004,2508,5.0
25614,31052-1,Creator,Not Available,2016,Vacation Getaways,792.0,69.99,https://images.brickset.com/sets/images/31052-1.jpg,6926,2564,5.0
25615,31053-1,Creator,Not Available,2016,Treehouse Adventures,387.0,34.99,https://images.brickset.com/sets/images/31053-1.jpg,3309,1651,5.0
26028,10724-1,Juniors,DC Comics Super Heroes,2016,Batman & Superman vs. Lex Luthor,164.0,19.99,https://images.brickset.com/sets/images/10724-1.jpg,1827,485,5.0
26079,5004468-1,Seasonal,Easter,2016,Iconic Easter Minifigure,4.0,0.32,https://images.brickset.com/sets/images/5004468-1.jpg,5147,381,5.0
26004,71013-14,Collectable Minifigures,Series 16,2016,Spy,8.0,3.99,https://images.brickset.com/sets/images/71013-14.jpg,6392,850,5.0
25993,71013-3,Collectable Minifigures,Series 16,2016,Cyborg,7.0,3.99,https://images.brickset.com/sets/images/71013-3.jpg,5194,736,5.0
25997,71013-7,Collectable Minifigures,Series 16,2016,Wildlife Photographer,7.0,3.99,https://images.brickset.com/sets/images/71013-7.jpg,6144,1001,5.0
24802,42046-1,Technic,Not Available,2016,Getaway Racer,170.0,19.99,https://images.brickset.com/sets/images/42046-1.jpg,3071,611,5.0
24803,42047-1,Technic,Not Available,2016,Police Interceptor,185.0,19.99,https://images.brickset.com/sets/images/42047-1.jpg,2711,437,5.0
24822,40125-1,Seasonal,Christmas,2015,Santa's Visit,167.0,9.99,https://images.brickset.com/sets/images/40125-1.jpg,5750,1301,5.0
24823,40138-1,Seasonal,Christmas,2015,Christmas Train,233.0,0.0,https://images.brickset.com/sets/images/40138-1.jpg,7278,1030,5.0
24824,40139-1,Seasonal,Christmas,2015,Gingerbread House,277.0,22.16,https://images.brickset.com/sets/images/40139-1.jpg,8251,1566,5.0
24895,31041-1,Creator,Not Available,2016,Construction Vehicles,64.0,4.99,https://images.brickset.com/sets/images/31041-1.jpg,2521,330,5.0
24755,21126-1,Minecraft,Minifig-scale,2016,The Wither,318.0,39.99,https://images.brickset.com/sets/images/21126-1.jpg,1402,614,5.0
24759,70313-1,Nexo Knights,Season 1,2016,Moltor's Lava Smasher,187.0,19.99,https://images.brickset.com/sets/images/70313-1.jpg,2796,489,5.0
24760,70315-1,Nexo Knights,Season 1,2016,Clay's Rumble Blade,367.0,39.99,https://images.brickset.com/sets/images/70315-1.jpg,2588,669,5.0
24918,70317-1,Nexo Knights,Season 1,2016,The Fortrex,1140.0,99.99,https://images.brickset.com/sets/images/70317-1.jpg,3061,818,5.0
24210,70736-1,Ninjago,Possession,2015,Attack of the Morro Dragon,658.0,69.99,https://images.brickset.com/sets/images/70736-1.jpg,2163,1067,5.0
24212,70738-1,Ninjago,Possession,2015,Final Flight of Destiny's Bounty,1253.0,119.99,https://images.brickset.com/sets/images/70738-1.jpg,2227,1202,5.0
24231,70171-1,Ultra Agents,Not Available,2015,Ultrasonic Showdown,187.0,19.99,https://images.brickset.com/sets/images/70171-1.jpg,663,867,5.0
24233,70173-1,Ultra Agents,Not Available,2015,Ultra Agents Ocean HQ,1204.0,99.99,https://images.brickset.com/sets/images/70173-1.jpg,705,1480,5.0
24271,41546-1,Mixels,Series 6,2015,Forx,65.0,4.99,https://images.brickset.com/sets/images/41546-1.jpg,2545,327,5.0
24184,31037-1,Creator,Not Available,2015,Adventure Vehicles,282.0,24.99,https://images.brickset.com/sets/images/31037-1.jpg,2215,729,5.0
24190,41078-1,Elves,Not Available,2015,Skyra's Mysterious Sky Castle,808.0,79.99,https://images.brickset.com/sets/images/41078-1.jpg,1976,762,5.0
24155,70751-1,Ninjago,General,2015,Temple of Airjitzu,2028.0,199.99,https://images.brickset.com/sets/images/70751-1.jpg,5623,2923,5.0
24169,75915-1,Jurassic World,Not Available,2015,Pteranodon Capture,174.0,19.99,https://images.brickset.com/sets/images/75915-1.jpg,3996,1155,5.0
23982,75912-1,Speed Champions,Porsche,2015,Porsche 911 GT Finish Line,551.0,49.99,https://images.brickset.com/sets/images/75912-1.jpg,3408,1926,5.0
23946,41532-1,Mixels,Series 4,2015,Burnard,59.0,4.99,https://images.brickset.com/sets/images/41532-1.jpg,2804,374,5.0
23941,41527-1,Mixels,Series 4,2015,Rokit,66.0,4.99,https://images.brickset.com/sets/images/41527-1.jpg,3461,351,5.0
23943,41529-1,Mixels,Series 4,2015,Nurp-Naut,52.0,4.99,https://images.brickset.com/sets/images/41529-1.jpg,3497,325,5.0
24048,31034-1,Creator,Not Available,2015,Future Flyer,237.0,24.99,https://images.brickset.com/sets/images/31034-1.jpg,2070,747,5.0
24080,70228-1,Legends of Chima,Fire vs. Ice,2015,Vultrix's Sky Scavenger,480.0,39.99,https://images.brickset.com/sets/images/70228-1.jpg,544,441,5.0
24075,5004076-1,Promotional,Target,2014,2014 Target Minifigure Gift Set,30.0,14.99,https://images.brickset.com/sets/images/5004076-1.jpg,1154,379,5.0
24693,31045-1,Creator,Not Available,2016,Ocean Explorer,213.0,14.99,https://images.brickset.com/sets/images/31045-1.jpg,2965,600,5.0
24667,71302-1,Bionicle,Companions,2016,Akida - Creature of Water,120.0,9.99,https://images.brickset.com/sets/images/71302-1.jpg,764,272,5.0
24645,71010-11,Collectable Minifigures,Series 14,2015,Skeleton Guy,5.0,3.99,https://images.brickset.com/sets/images/71010-11.jpg,7221,983,5.0
24500,71203-1,Dimensions,Level Pack,2015,Portal 2 Level Pack,85.0,29.99,https://images.brickset.com/sets/images/71203-1.jpg,6022,1161,5.0
24276,41551-1,Mixels,Series 6,2015,Snax,51.0,4.99,https://images.brickset.com/sets/images/41551-1.jpg,2301,360,5.0
24319,21024-1,Architecture,Landmark Series,2015,Louvre,695.0,59.99,https://images.brickset.com/sets/images/21024-1.jpg,4721,2201,5.0
27785,70653-1,Ninjago,Hunted,2018,Firstbourne,882.0,69.99,https://images.brickset.com/sets/images/70653-1.jpg,1647,671,5.0
27809,31084-1,Creator,Not Available,2018,Pirate Roller Coaster,923.0,89.99,https://images.brickset.com/sets/images/31084-1.jpg,4458,1958,5.0
27862,21146-1,Minecraft,Minifig-scale,2018,The Skeleton Attack,457.0,39.99,https://images.brickset.com/sets/images/21146-1.jpg,441,389,5.0
27836,71043-1,Harry Potter,General,2018,Hogwarts Castle,6020.0,399.99,https://images.brickset.com/sets/images/71043-1.jpg,4157,3692,5.0
28045,60196-1,City,Arctic,2018,Arctic Supply Plane,707.0,79.99,https://images.brickset.com/sets/images/60196-1.jpg,1092,1028,5.0
28029,40305-1,Promotional,Not Available,2018,LEGO Brand Store,362.0,24.99,https://images.brickset.com/sets/images/40305-1.jpg,4562,1114,5.0
27974,71021-16,Collectable Minifigures,Series 18,2018,Birthday Party Boy,9.0,3.99,https://images.brickset.com/sets/images/71021-16.jpg,4643,544,5.0
27926,10874-1,Duplo,Trains,2018,Steam Train,59.0,59.99,https://images.brickset.com/sets/images/10874-1.jpg,531,107,5.0
27431,70921-1,The LEGO Batman Movie,Not Available,2018,Harley Quinn Cannonball Attack,425.0,49.99,https://images.brickset.com/sets/images/70921-1.jpg,2183,1020,5.0
27429,70918-1,The LEGO Batman Movie,Not Available,2018,The Bat-Dune Buggy,198.0,19.99,https://images.brickset.com/sets/images/70918-1.jpg,2196,980,5.0
27441,75927-1,Jurassic World,Fallen Kingdom,2018,Stygimoloch Breakout,222.0,29.99,https://images.brickset.com/sets/images/75927-1.jpg,2925,858,5.0
27442,75928-1,Jurassic World,Fallen Kingdom,2018,Blue's Helicopter Pursuit,397.0,39.99,https://images.brickset.com/sets/images/75928-1.jpg,2289,863,5.0
27457,10404-1,Classic,Building Bigger Thinking,2018,Ocean's Bottom,579.0,29.99,https://images.brickset.com/sets/images/10404-1.jpg,1504,408,5.0
27458,10405-1,Classic,Building Bigger Thinking,2018,Mission to Mars,871.0,59.99,https://images.brickset.com/sets/images/10405-1.jpg,908,457,5.0
27306,76097-1,DC Comics Super Heroes,Justice League,2018,Lex Luthor Mech Takedown,406.0,39.99,https://images.brickset.com/sets/images/76097-1.jpg,2236,956,5.0
27666,10714-1,Classic,Not Available,2018,Blue Baseplate,1.0,7.99,https://images.brickset.com/sets/images/10714-1.jpg,2313,492,5.0
27531,42084-1,Technic,Not Available,2018,Hook Loader,176.0,14.99,https://images.brickset.com/sets/images/42084-1.jpg,2255,234,5.0
27508,21139-1,Minecraft,Minifig-scale,2018,The Nether Fight,84.0,14.99,https://images.brickset.com/sets/images/21139-1.jpg,1074,398,5.0
27509,21140-1,Minecraft,Minifig-scale,2018,The Chicken Coop,198.0,19.99,https://images.brickset.com/sets/images/21140-1.jpg,1978,424,5.0
28213,71022-16,Collectable Minifigures,Wizarding World,2018,Professor Albus Dumbledore,9.0,0.72,https://images.brickset.com/sets/images/71022-16.jpg,4940,509,5.0
28373,75973-1,Overwatch,Not Available,2019,D.Va & Reinhardt,455.0,39.99,https://images.brickset.com/sets/images/75973-1.jpg,2293,831,5.0
28384,70665-1,Ninjago,Legacy,2019,The Samurai Mech,154.0,14.99,https://images.brickset.com/sets/images/70665-1.jpg,1792,514,5.0
28290,5005254-1,Harry Potter,Promotional,2018,Harry Potter Minifigure Collection,25.0,2.0,https://images.brickset.com/sets/images/5005254-1.jpg,3273,1347,5.0
28292,5005256-1,Marvel Super Heroes,Promotional,2018,Marvel Super Heroes Minifigure Collection,22.0,1.76,https://images.brickset.com/sets/images/5005256-1.jpg,2893,1350,5.0
28293,5005257-1,Ninjago,Promotional,2018,NINJAGO Minifigure Collection,25.0,2.0,https://images.brickset.com/sets/images/5005257-1.jpg,1299,528,5.0
28424,31091-1,Creator,Not Available,2019,Shuttle Transporter,341.0,24.99,https://images.brickset.com/sets/images/31091-1.jpg,1103,544,5.0
28443,70831-1,The Lego Movie 2: The Second Part,Not Available,2019,Emmet's Dream House/Rescue Rocket!,706.0,69.99,https://images.brickset.com/sets/images/70831-1.jpg,3095,1251,5.0
28444,70822-1,The Lego Movie 2: The Second Part,Not Available,2019,Unikitty's Sweetest Friends EVER!,76.0,9.99,https://images.brickset.com/sets/images/70822-1.jpg,4433,607,5.0
28408,75233-1,Star Wars,Episode III,2019,Droid Gunship,389.0,49.99,https://images.brickset.com/sets/images/75233-1.jpg,2233,1492,5.0
28910,71023-3,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Apocalypse Benny,8.0,3.99,https://images.brickset.com/sets/images/71023-8.jpg,4125,493,5.0
28559,10264-1,Creator Expert,Modular Buildings,2019,Corner Garage,2569.0,199.99,https://images.brickset.com/sets/images/10264-1.jpg,5455,4429,5.0
28588,70840-1,The Lego Movie 2: The Second Part,Not Available,2019,Welcome to Apocalypseburg!,3178.0,299.99,https://images.brickset.com/sets/images/70840-1.jpg,2784,2657,5.0
28589,76139-1,DC Comics Super Heroes,Batman,2019,1989 Batmobile,3306.0,249.99,https://images.brickset.com/sets/images/76139-1.jpg,2726,1777,5.0
29085,70676-1,Ninjago,Secrets of the Forbidden Spinjitzu,2019,Lloyd's Titan Mech,876.0,79.99,https://images.brickset.com/sets/images/70676-1.jpg,811,795,5.0
29160,40334-1,Marvel Super Heroes,Avengers,2019,Avengers Tower,211.0,16.88,https://images.brickset.com/sets/images/40334-1.jpg,3787,990,5.0
29184,71024-17,Collectable Minifigures,Disney Series 2,2019,Edna Mode,7.0,3.99,https://images.brickset.com/sets/images/71024-15.jpg,3388,459,5.0
29051,75240-1,Star Wars,Resistance,2019,Major Vonreg's TIE Fighter,496.0,69.99,https://images.brickset.com/sets/images/75240-1.jpg,2354,1611,5.0
28985,76128-1,Marvel Super Heroes,Spider-Man: Far From Home,2019,Molten Man Battle,294.0,29.99,https://images.brickset.com/sets/images/76128-1.jpg,2441,1088,5.0
29300,75965-1,Harry Potter,Goblet of Fire,2019,The Rise of Voldemort,184.0,19.99,https://images.brickset.com/sets/images/75965-1.jpg,3760,1560,5.0
29358,42110-1,Technic,Not Available,2019,Land Rover Defender,2573.0,199.99,https://images.brickset.com/sets/images/42110-1.jpg,1691,1943,5.0
29180,71024-10,Collectable Minifigures,Disney Series 2,2019,Anna,7.0,3.99,https://images.brickset.com/sets/images/71024-11.jpg,3757,431,5.0
29164,30384-1,Star Wars,Episode V,2019,Snowspeeder,49.0,3.92,https://images.brickset.com/sets/images/30384-1.jpg,3189,669,5.0
29502,71025-9,Collectable Minifigures,Series 19,2019,Dog Sitter,9.0,3.99,https://images.brickset.com/sets/images/71025-9.jpg,3085,756,5.0
29507,71025-4,Collectable Minifigures,Series 19,2019,Monkey King,12.0,3.99,https://images.brickset.com/sets/images/71025-4.jpg,2597,536,5.0
29439,60249-1,City,Traffic,2020,Street Sweeper,89.0,9.99,https://images.brickset.com/sets/images/60249-1.jpg,755,1612,5.0
29669,80105-1,Seasonal,Chinese New Year,2020,Chinese New Year Temple Fair,1664.0,119.99,https://images.brickset.com/sets/images/80105-1.jpg,1033,1832,5.0
3868,7256-1,Star Wars,Episode III,2005,Jedi Starfighter and Vulture Droid,202.0,20.0,https://images.brickset.com/sets/images/7256-1.jpg,7407,1829,4.2
3815,7146-1,Star Wars,Episode IV,2001,TIE Fighter,171.0,20.0,https://images.brickset.com/sets/images/7146-1.jpg,5946,1886,4.3
2379,4910-1,Rock Raiders,Not Available,1999,The Hover Scout,40.0,3.0,https://images.brickset.com/sets/images/4910-1.jpg,2529,405,4.3
8300,2516-1,Ninjago,Pilot Season,2011,Ninja Training Outpost,45.0,4.99,https://images.brickset.com/sets/images/2516-1.jpg,6246,794,4.2
5557,7942-1,City,Fire,2007,Off-Road Fire Rescue,131.0,9.99,https://images.brickset.com/sets/images/7942-1.jpg,12711,889,4.2
5560,4915-1,Creator,Not Available,2007,Mini Construction,68.0,4.99,https://images.brickset.com/sets/images/4915-1.jpg,3213,444,4.3
6796,8972-1,Bionicle,Agori,2009,Atakus,13.0,6.99,https://images.brickset.com/sets/images/8972-1.jpg,1523,455,4.3
6416,8633-1,Agents,Not Available,2008,Speedboat Rescue,340.0,39.99,https://images.brickset.com/sets/images/8633-1.jpg,1840,942,4.3
6420,7680-1,Star Wars,The Clone Wars,2008,The Twilight,882.0,99.99,https://images.brickset.com/sets/images/7680-1.jpg,3077,3036,4.3
7150,3841-1,Games,Not Available,2009,Minotaurus,211.0,24.99,https://images.brickset.com/sets/images/3841-1.jpg,3966,439,4.3
7230,30005-1,Star Wars,Legends,2009,Imperial Speeder Bike,30.0,3.99,https://images.brickset.com/sets/images/30005-1.jpg,3779,1907,4.3
9140,630-3,Bricks and More,Accessories,2011,"Brick Separator, Orange",1.0,2.49,https://images.brickset.com/sets/images/630-3.jpg,4343,225,4.3
9093,9678-1,Star Wars,Planet Set,2012,Twin-Pod Cloud Car & Bespin,78.0,9.99,https://images.brickset.com/sets/images/9678-1.jpg,9724,1687,4.3
2304,4714-1,Harry Potter,Philosopher's Stone,2002,Gringott's bank,250.0,30.0,https://images.brickset.com/sets/images/4714-1.jpg,2587,1369,4.3
1277,3053-1,Castle,Ninja,1999,Emperor's Stronghold,331.0,40.0,https://images.brickset.com/sets/images/3053-1.jpg,782,1011,4.3
220,1271-1,Adventurers,Jungle,1999,Jungle Surprise,33.0,2.0,https://images.brickset.com/sets/images/1271-1.jpg,830,548,4.3
258,1355-1,Studios,Not Available,2001,Temple of Gloom,58.0,7.0,https://images.brickset.com/sets/images/1355-1.jpg,1232,466,4.3
4614,8641-1,Racers,Tiny Turbos,2005,Flame Glider,52.0,4.0,https://images.brickset.com/sets/images/8641-1.jpg,1675,218,4.3
4634,4879-1,Bionicle,Rahaga,2005,Rahaga Iruini,28.0,4.0,https://images.brickset.com/sets/images/4879-1.jpg,1359,418,4.3
3588,6740-1,Island Xtreme Stunts,Not Available,2002,Xtreme Tower,330.0,50.0,https://images.brickset.com/sets/images/6740-1.jpg,759,370,4.3
3606,6774-1,Alpha Team,Not Available,2001,Alpha Team ATV,134.0,20.0,https://images.brickset.com/sets/images/6774-1.jpg,1454,406,4.3
3079,6155-1,Aquazone,Aquasharks,1995,Deep Sea Predator,103.0,22.0,https://images.brickset.com/sets/images/6155-1.jpg,4808,749,4.3
27435,76102-1,Marvel Super Heroes,Avengers: Infinity War,2018,Thor's Weapon Quest,223.0,19.99,https://images.brickset.com/sets/images/76102-1.jpg,8160,1013,4.3
2340,4790-1,Alpha Team,Mission Deep Sea,2002,Alpha Team Robot Diver,32.0,4.0,https://images.brickset.com/sets/images/4790-1.jpg,2209,357,4.2
8977,6858-1,DC Comics Super Heroes,Batman,2012,Catwoman Catcycle City Chase,89.0,12.99,https://images.brickset.com/sets/images/6858-1.jpg,11172,1667,4.2
8548,4865-1,Harry Potter,Deathly Hallows,2011,The Forbidden Forest,64.0,11.99,https://images.brickset.com/sets/images/4865-1.jpg,6091,1688,4.2
6754,7685-1,City,Construction,2009,Dozer,352.0,39.99,https://images.brickset.com/sets/images/7685-1.jpg,4291,2118,4.2
5873,7663-1,Star Wars,Episode I,2007,Sith Infiltrator,310.0,29.99,https://images.brickset.com/sets/images/7663-1.jpg,3920,2044,4.2
6214,7669-1,Star Wars,The Clone Wars,2008,Anakin's Jedi Starfighter,153.0,19.99,https://images.brickset.com/sets/images/7669-1.jpg,8621,2133,4.2
3855,7241-1,City,Fire,2005,Fire Car,46.0,3.99,https://images.brickset.com/sets/images/7241-1.jpg,7190,710,4.2
4758,7473-1,Dino Attack,Not Available,2005,Steel Sprinter vs. Mutant Lizard,42.0,4.0,https://images.brickset.com/sets/images/7473-1.jpg,1836,487,4.2
2384,4940-1,Rock Raiders,Not Available,1999,The Granite Grinder,109.0,15.0,https://images.brickset.com/sets/images/4940-1.jpg,1866,522,4.2
7208,8083-1,Star Wars,Episode V,2010,Rebel Trooper Battle Pack,79.0,11.99,https://images.brickset.com/sets/images/8083-1.jpg,17242,2466,4.2
7103,4899-1,City,Farm,2009,Tractor,28.0,2.24,https://images.brickset.com/sets/images/4899-1.jpg,2981,1753,4.3
8319,7914-1,Star Wars,The Clone Wars,2011,Mandalorian Battle Pack,68.0,12.99,https://images.brickset.com/sets/images/7914-1.jpg,15003,2537,4.2
6759,7637-1,City,Farm,2009,Farm,609.0,89.99,https://images.brickset.com/sets/images/7637-1.jpg,4254,3136,4.3
5580,8102-1,Exo-Force,Golden City,2007,Blade Titan,162.0,14.99,https://images.brickset.com/sets/images/8102-1.jpg,2155,521,4.3
5149,8904-1,Bionicle,Piraka,2006,Avak,41.0,9.0,https://images.brickset.com/sets/images/8904-1.jpg,1727,439,4.3
22955,75035-1,Star Wars,Episode III,2014,Kashyyyk Troopers,99.0,12.99,https://images.brickset.com/sets/images/75035-1.jpg,9978,2440,4.3
3827,7180-1,Star Wars,Episode VI,2000,B-wing at Rebel Control Center,338.0,30.0,https://images.brickset.com/sets/images/7180-1.jpg,4164,1773,4.3
3004,6036-1,Castle,Royal Knights,1995,Skeleton Surprise,74.0,8.0,https://images.brickset.com/sets/images/6036-1.jpg,3664,799,4.3
3570,6716-1,Western,Cowboys,1996,Covered Wagon,64.0,8.0,https://images.brickset.com/sets/images/6716-1.jpg,4459,1211,4.3
3746,6979-1,Space,UFO,1997,Interstellar Starfighter,292.0,80.0,https://images.brickset.com/sets/images/6979-1.jpg,1527,818,4.3
6935,7749-1,Star Wars,Episode V,2009,Echo Base,155.0,24.99,https://images.brickset.com/sets/images/7749-1.jpg,12730,3131,4.2
6931,8994-1,Bionicle,Vehicles/Creatures,2009,Baranus V7,263.0,39.99,https://images.brickset.com/sets/images/8994-1.jpg,550,606,4.7
6964,5560-1,Bricks and More,Not Available,2009,Large Pink Brick Box,402.0,29.99,https://images.brickset.com/sets/images/5560-1.jpg,1656,154,4.7
6984,8185-1,Racers,Ferrari,2009,Ferrari Truck,534.0,79.99,https://images.brickset.com/sets/images/8185-1.jpg,715,773,4.7
6907,8968-1,Agents,Not Available,2009,River Heist,203.0,19.99,https://images.brickset.com/sets/images/8968-1.jpg,1842,804,4.3
6549,10191-1,Factory,Space,2008,Star Justice,895.0,99.99,https://images.brickset.com/sets/images/10191-1.jpg,426,635,4.7
6324,351-1,LEGOLAND,Building,1971,Gravel Depot,170.0,13.6,https://images.brickset.com/sets/images/351-1.jpg,341,144,4.7
6272,8148-1,Racers,Tiny Turbos,2008,EZ-Roadster,45.0,4.99,https://images.brickset.com/sets/images/8148-1.jpg,1299,242,4.7
6485,7979-1,Castle,Seasonal,2008,Castle Advent Calendar,176.0,30.0,https://images.brickset.com/sets/images/7979-1.jpg,1492,1072,4.7
6434,5618-1,Castle,Fantasy Era,2008,Troll Warrior,19.0,3.49,https://images.brickset.com/sets/images/5618-1.jpg,2809,994,4.7
5400,371-3,LEGOLAND,Town,1977,Sea Plane,47.0,3.7600000000000002,https://images.brickset.com/sets/images/371-3.jpg,369,156,4.7
5362,3828-1,Avatar The Last Airbender,Not Available,2006,Air Temple,400.0,30.0,https://images.brickset.com/sets/images/3828-1.jpg,575,952,4.7
5285,585-1,LEGOLAND,Not Available,1976,Police Headquarters,300.0,24.0,https://images.brickset.com/sets/images/585-1.jpg,331,142,4.7
5762,7718-1,Bionicle,Not Available,2006,QUICK Bad Guy Yellow,26.0,2.08,https://images.brickset.com/sets/images/7718-1.jpg,89,290,4.7
5748,7875-1,Creator,Not Available,2007,Backhoe,39.0,3.12,https://images.brickset.com/sets/images/7875-1.jpg,607,349,4.7
