num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country
30,91,4.3,Get set for a Batman™ v Superman™ rooftop duel!,76044,Easy,Clash of the Heroes,4.3,DC Comics™ Super Heroes,4.4,US
11,91,3.8,Celebrate THE LEGO® BATMAN MOVIE with a LEGO BrickHeadz Batman!,41585,Very Easy,Batman™,4.9,BrickHeadz,4.7,US
3,93,4.7,Stage a Kryptonite clash with Superman™ and Bizarro™!,76068,Easy,Mighty Micros: Superman™ vs. Bizarro™,4.7,DC Comics™ Super Heroes,5,US
12,151,3.3,Show off the evil trickster with LEGO® BrickHeadz The Joker™!,41588,Easy,The Joker™,4.8,BrickHeadz,4.7,US
10,101,4.3,Showcase the Boy Wonder with LEGO® BrickHeadz Robin™!,41587,Very Easy,Robin™,4.8,BrickHeadz,4.9,US
1,83,5,Fly Batman™ into battle against Killer Moth™!,76069,Easy,Mighty Micros: Batman™ vs. Killer Moth™,5,DC Comics™ Super Heroes,5,US
2,85,5,Dive into battle against Doomsday™ with Wonder Woman™!,76070,Easy,Mighty Micros: Wonder Woman™ vs. Doomsday™,5,DC Comics™ Super Heroes,5,US
9,99,3.5,Channel Batgirl™ with your own LEGO® BrickHeadz version!,41586,Easy,Batgirl™,4.3,BrickHeadz,4.6,US
7,712,3.7,Train your skills and learn how to become a Super Hero!,41232,Average,Super Hero High School,3.9,DC Super Hero Girls,3.6,US
4,206,5,Recover Batgirl’s ePad from the evil Kryptomite™!,41230,Easy,Batgirl™ Batjet Chase,4.5,DC Super Hero Girls,4.3,US
2,217,5,Save the super hero café from the evil Kryptomites!,41231,Average,Harley Quinn™ to the rescue,5,DC Super Hero Girls,4.5,US
2,145,4.5,Rescue Krypto™ from Lashina’s clutches!,41233,Average,Lashina™ Tank,4,DC Super Hero Girls,5,US
,1078,,Rescue The Flash™ from Eclipso’s evil plans!,41239,,Eclipso™ Dark Palace,,DC Super Hero Girls,,US
,432,,Stop Lena Luthor™ from making evil little Kryptomites!,41238,,Lena Luthor™ Kryptomite™ Factory,,DC Super Hero Girls,,US
1,351,5,Help Batgirl™ nab Mad Harriet™ and recover the microchip!,41237,Average,Batgirl™ Secret Bunker,5,DC Super Hero Girls,5,US
2,142,4.5,Keep the crystals from the evil Kryptomites!,41234,Average,Bumblebee™ Helicopter,4,DC Super Hero Girls,3.5,US
,56,,Get ready to save the day in the LEGO® DIMENSIONS™ multiverse with Starfire in the Teen Titans Go!™ Fun Pack!,71287,,Teen Titans Go!™ Fun Pack,,DIMENSIONS™,,US
6,267,4.7,"With LEGO® Dimensions™, you're gonna need a bigger imagination!",71171,Average,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,4.3,DIMENSIONS™,4,US
1,56,4,"Save the world before bedtime in the LEGO® DIMENSIONS™ multiverse with Buttercup™, the toughest fighter!",71343,Easy,The Powerpuff Girls™ Fun Pack,5,DIMENSIONS™,5,US
,93,,"Sugar, spice and everything nice! Bring Townsville to life in the LEGO® DIMENSIONS™ multiverse with Blossom™ and Bubbles™!",71346,,The Powerpuff Girls™ Team Pack,,DIMENSIONS™,,US
1,56,5,It’s showtime! Bring Beetlejuice™ to life in the LEGO® DIMENSIONS™ multiverse for an eerie adventure!,71349,Easy,Beetlejuice™ Fun Pack,5,DIMENSIONS™,5,US
2,105,3.5,Fight off villains with Raven and Beast Boy in the Teen Titans Go!™ Team Pack!,71255,Easy,Teen Titans Go!™ Team Pack,4,DIMENSIONS™,3.5,US
5,259,4.8,Get spooky with Abby Yates and the Ghostbusters™!,71242,Average,Ghostbusters™ Story Pack,4.2,DIMENSIONS™,3.6,US
2,156,4.5,Fight crime with Batgirl™ and Robin™ in THE LEGO® BATMAN MOVIE!,71264,Easy,THE LEGO® BATMAN MOVIE Story Pack,4.5,DIMENSIONS™,3.5,US
2,118,5,Search for treasure while avoiding the Fratelli family in the Goonies™ Level Pack!,71267,Average,Goonies™ Level Pack,5,DIMENSIONS™,5,US
6,76,4.2,Hang by a thread with Ethan on a Mission: Impossible™ level!,71248,Easy,Mission: Impossible™ Level Pack,4.5,DIMENSIONS™,3.4,US
2,92,4,Get devious with DC Comics' The Joker™ & Harley Quinn™!,71229,Easy,DC Comics™ Team Pack,4,DIMENSIONS™,3.5,US
11,96,3.4,Go retro with the LEGO® DIMENSIONS™ Midway Arcade™ Level Pack!,71235,Average,Midway Arcade™ Level Pack,3.2,DIMENSIONS™,3.7,US
1,64,5,Continue your wizarding adventures in LEGO® DIMENSIONS™ with your very own Harry Potter™ Fun Pack featuring Hermione Granger.,71348,Very Easy,Harry Potter™ Fun Pack,5,DIMENSIONS™,5,US
2,46,5,Help stop crime in the LEGO® DIMENSIONS™ multiverse with LEGO® City’s Fun Pack,71266,Average,LEGO® City Fun Pack,5,DIMENSIONS™,5,US
7,40,4.5,Set out on time-traveling adventures with Cyberman™ from Doctor Who!,71238,Easy,Cyberman™ Fun Pack,4.6,DIMENSIONS™,4.3,US
3,39,4,Keep watch over the multiverse from the shadows with Gollum™ from The Lord of the Rings™!,71218,Easy,LEGO® DIMENSIONS™ Gollum Fun Pack,4.3,DIMENSIONS™,3.7,US
4,59,4,Team up with LEGO® Chima’s™ Eris to outsmart the competition!,71232,Average,LEGO® DIMENSIONS™ Eris Fun Pack,3.8,DIMENSIONS™,3,US
171,4080,4.5,Welcome to the magical Disney Castle!,71040,Challenging,The Disney Castle,4.7,Disney™,4.5,US
52,2294,3.3,Discover the secrets of the Silent Mary!,71042,Average,Silent Mary,4.5,Disney™,4.3,US
5,701,4,Spend a day in the snow at Elsa’s Magical Ice Palace!,41148,Average,Elsa's Magical Ice Palace,4,Disney™,3.8,US
3,585,4.3,Dine and dance at the Dream Castle with Disney Cinderella.,41154,Challenging,Cinderella's Dream Castle,4.3,Disney™,3.3,US
3,380,4.3,Sail off to new adventures with Disney Ariel and Eric.,41153,Average,Ariel's Royal Celebration Boat,4.3,Disney™,3.3,US
3,307,4.7,Set sail with Moana to restore the heart of Te Fiti!,41150,Easy,Moana’s Ocean Voyage,4.7,Disney™,4.7,US
3,322,4.7,Help Disney Aurora turn the spinning wheel in her Fairytale Castle!,41152,Easy,Sleeping Beauty's Fairytale Castle,4.3,Disney™,4.3,US
4,350,4.3,Drive off in Cinderella’s beautiful horse-drawn carriage!,41146,Average,Cinderella's Enchanted Evening,4.8,Disney™,4.3,US
2,191,5,Roll up for a demolition derby at the Disney•Pixar Thunder Hollow Crazy 8 Race!,10744,Average,Thunder Hollow Crazy 8 Race,5,Juniors,4.5,US
2,222,5,Explore the secrets of the sea with Ariel and Flounder.,41145,Average,Ariel and the Magical Spell,5,Disney™,4.5,US
3,94,4.7,Play in the snow with Anna and Elsa at the ice palace!,10736,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,US
2,116,5,Fix Disney•Pixar’s Lightning McQueen for his next exciting race!,10743,Easy,Smokey's Garage,4.5,Juniors,5,US
2,95,2.5,Smash the speed record with Disney•Pixar’s Lightning McQueen and Sheriff!,10742,Easy,Willy's Butte Speed Training,3,Juniors,3,US
,125,,Visit Arendelle Market with Elsa and Olaf!,41155,,Elsa's Market Adventure,,Disney™,,US
1,104,5,"Get in training with Disney Mulan, ready for the challenge ahead!",41151,Average,Mulan's Training Day,5,Disney™,5,US
8,47,3.9,Power on and win with Disney•Pixar’s Lightning McQueen!,10730,Very Easy,Lightning McQueen Speed Launcher,4,Juniors,3.9,US
3,62,4.3,Take a break at the junkyard with Disney•Pixar’s Mater and his video screen!,10733,Easy,Mater's Junkyard,4.7,Juniors,5,US
1,115,4,Decorate and customize your castle!,40307,Easy,Castle Interior Kit,5,Disney™,4,US
1,80,5,Create beautiful mini-doll outfits!,40388,Easy,Mini-Doll Dress-Up Kit,5,Disney™,5,US
1,75,5,Pull in to Disney•Pixar’s Guido & Luigi’s Pit Stop for fun and games!,10732,,Guido and Luigi's Pit Stop,5,Juniors,5,US
3,59,4.3,Help Disney•Pixar’s Cruz Ramirez become the fastest race car around!,10731,Easy,Cruz Ramirez Race Simulator,5,Juniors,4.3,US
6,118,3.3,Lead a LEGO® BrickHeadz ghost crew featuring Disney’s Captain Armando Salazar!,41594,Very Easy,Captain Armando Salazar,5,BrickHeadz,4.7,US
11,174,4.3,Help Anna and Kristoff bring summer back to Arendelle!,41066,Easy,Anna & Kristoff’s Sleigh Adventure,4,Disney™,3.8,US
2,205,5,Help Moana find the heart of Te Fiti and fulfill her destiny!,41149,Challenging,Moana’s Island Adventure,4.5,Disney™,4.5,US
1,186,5,Host a grand ball for all the Palace Pets!,41142,Very Easy,Palace Pets Royal Castle,5,Disney™,5,US
2,153,5,Take a break with Anna and her horse on their journey!,41147,Easy,Anna's Snow Adventure,5,Disney™,5,US
9,109,3.6,Treasure your own LEGO® BrickHeadz construction character featuring Disney’s Captain Jack Sparrow!,41593,Easy,Captain Jack Sparrow,4.8,BrickHeadz,4.6,US
10,139,4.2,Add some Disney fairytale romance with a LEGO® BrickHeadz construction character featuring Belle!,41595,Easy,Belle,4.8,BrickHeadz,4.7,US
2,116,5,Bring a classic Disney tale to life with a LEGO® BrickHeadz construction character featuring Beast!,41596,Average,Beast,5,BrickHeadz,5,US
,75,,Win the show jumping prize with Petite!,41144,,Petite's Royal Stable,,Disney™,,US
,61,,Make a cake for Berry’s tea party!,41143,,Berry's Kitchen,,Disney™,,US
,22,,Help Owen Grady get the escaped T. rex under control in Jurassic World!,10880,,T. rex Tower,,DUPLO®,,US
1,24,,See the baby dinosaurs at the Jurassic World Gentle Giants Petting Zoo!,10879,,Gentle Giants Petting Zoo,5,DUPLO®,,US
22,134,4.6,Take the rocks down the track with the Deluxe Train Set!,10508,Average,Deluxe Train Set,4.1,DUPLO®,3.7,US
8,163,4.9,Go Around the World on LEGO® DUPLO® adventures!,10805,Easy,Around the World,5,DUPLO®,4.8,US
1,106,4,Enjoy a day of family fun at LEGO® DUPLO® Big Fair!,10840,Easy,Big Fair,5,DUPLO®,4,US
,104,,Enjoy a visit to the adventure farm and feed the animals!,10869,,Farm Adventures,,DUPLO®,,US
,98,,Explore the Town Square for endless fun and play opportunities!,10836,,Town Square,,DUPLO®,,US
1,67,5,"Get busy with a bulldozer, tipper truck and posable crane!",10813,Average,Big Construction Site,5,DUPLO®,5,US
,71,,Develop creativity and fine motor skills with a playground theme!,10864,,Large Playground Brick Box,,DUPLO®,,US
11,52,4.9,Hop aboard My First Train Set for beginning builder fun!,10507,Easy,My First Train Set,4.7,DUPLO®,4.4,US
,69,,Play out everyday scenes and routines in the Family House!,10835,,Family House,,DUPLO®,,US
,70,,Build and run the store with Disney’s Minnie Mouse and Daisy Duck!,10844,,Minnie Mouse Bow-tique,,DUPLO®,,US
,61,,Turn the carousel for a day of fun at the fair!,10841,,Fun Family Fair,,DUPLO®,,US
3,28,5,"Hang out with Lightning McQueen, Mack and Cruz Ramirez!",10846,Easy,Flo's Café,5,DUPLO®,4.5,US
3,48,5,Spend a day at the beach with Mickey Mouse and friends!,10827,Very Easy,Mickey & Friends Beach House,5,DUPLO®,5,US
2,57,5,Enjoy a delicious pizza at the LEGO® DUPLO® Pizzeria!,10834,Average,Pizzeria,5,DUPLO®,5,US
3,28,4.3,Help Batman™ use the Batwing to retrieve the stolen treasure back from The Penguin!,10823,Average,Batwing Adventure,4.3,DUPLO®,3.3,US
1,31,5,Race Lightning McQueen and Jackson Storm for the Piston Cup!,10857,Easy,Piston Cup Race,5,DUPLO®,4,US
5,45,4.5,Build your own holiday season fun with Santa and his sleigh!,10837,Easy,Santa's Winter Holiday,4.2,DUPLO®,3.8,US
,38,,Help Spider-Man and Hulk fight Sandman at Avengers HQ!,10876,,Spider-Man & Hulk Adventures,,DUPLO®,,US
,34,,Make an animal train with these fun and colorful models.,10863,,My First Animal Brick Box,,DUPLO®,,US
1,37,5,Help Rapunzel groom Maximus and play out life in the tower.,10878,Very Easy,Rapunzel´s Tower,5,DUPLO®,5,US
,59,,Take care of the ponies at the Farm Pony Stable!,10868,,Farm Pony Stable,,DUPLO®,,US
,70,,Imagine and create with this great-value set of colorful bricks!,10865,,Fun Creations,,DUPLO®,,US
4,65,4.8,"Learn to discover, build and count with the All-In-One Box of Fun!",10572,Very Easy,LEGO® DUPLO® All-in-One-Box-of-Fun,5,DUPLO®,4,US
2,26,5,Rush to save the burning building in the LEGO® DUPLO® Fire Truck!,10592,Very Easy,Fire Truck,5,DUPLO®,5,US
4,24,5,Celebrate your birthday with Mickey and Minnie!,10597,Easy,Mickey & Minnie Birthday Parade,4.8,DUPLO®,4.7,US
,32,,Test your aim at the LEGO® DUPLO® Shooting Gallery!,10839,,Shooting Gallery,,DUPLO®,,US
6,24,2.2,Turn the cone to make the carousel spin!,10845,Average,My First Carousel,2.2,DUPLO®,3.2,US
,29,,Head off on vacation at the LEGO® DUPLO® Airport!,10871,,Airport,,DUPLO®,,US
2,39,5,Play and learn all day long at the LEGO® DUPLO® Preschool!,10833,Average,Preschool,5,DUPLO®,5,US
5,23,5,Introduce counting with this easy-to-build train!,10847,Easy,Number Train,5,DUPLO®,4.8,US
6,36,4.8,Learn to build and create your own fleet of LEGO® DUPLO® vehicles!,10816,Easy,My First Cars and Trucks,5,DUPLO®,4.7,US
2,26,5,"Dig and shovel all day, then drive the rubble away!",10812,Average,Truck & Tracked Excavator,5,DUPLO®,5,US
1,23,5,Join in Mater’s video chat with Lightning McQueen!,10856,Easy,Mater´s Shed,5,DUPLO®,5,US
,26,,Buy fresh fruit and vegetables from the market stall!,10867,,Farmers' Market,,DUPLO®,,US
1,19,3,Enjoy a tea party with Belle and her extraordinary friends!,10877,,Belle´s Tea Party,4,DUPLO®,4,US
,28,,Explore different emotions with these buildable characters.,10861,,My First Emotions,,DUPLO®,,US
,15,,Help Disney’s Mickey Mouse get his roadster ready for the next race!,10843,,Mickey Racer,,DUPLO®,,US
,19,,Play in the park and enjoy a fun birthday picnic!,10832,,Birthday Picnic,,DUPLO®,,US
1,15,3,Stop the crook and lock him in the police van!,10809,Easy,Police Patrol,4,DUPLO®,3,US
,41,,Throw a LEGO® DUPLO® celebration with these buildable cakes!,10862,,My First Celebration,,DUPLO®,,US
15,1,4.4,Start creations here!,2304,Easy,LEGO® DUPLO® Green Baseplate,4,DUPLO®,3.3,US
2,15,5,Play all day with the cute LEGO® DUPLO® Family Pets!,10838,Very Easy,Family Pets,5,DUPLO®,5,US
,16,,Learn to look after the little farm animals!,10870,,Farm Animals,,DUPLO®,,US
,18,,Learn about colors and pets with 3 fun puzzles!,10858,,My First Puzzle Pets,,DUPLO®,,US
,6,,Watch little bus drivers go places as they build and play!,10851,,My First Bus,,DUPLO®,,US
,6,,"Create, learn and play with the little ladybug!",10859,,My First Ladybug,,DUPLO®,,US
,6,,Create racing role-play stories with the colorful car!,10860,,My First Race Car,,DUPLO®,,US
1,28,5,Lock up Green Goblin in Spider-Man's amazing Spider Truck!,10608,Average,Spider-Man Spider Truck Adventure,5,DUPLO®,5,US
3,13,3,Tune up the motorcycle in Spider-Man's workshop!,10607,Easy,Spider-Man Web-Bike Workshop,3.7,DUPLO®,2.5,US
2,110,3,Combine the bricks to create your own buildings and stories!,10820,Very Easy,LEGO® DUPLO® Creative Building Basket,3.5,DUPLO®,4,US
2,86,4.5,Fly through the Jungle and make some animal friends!,10804,Easy,Jungle,4.5,DUPLO®,4,US
,56,,Dance with Cinderella and the Prince in the Magical Castle!,10855,,Cinderella´s Magical Castle,,DUPLO®,,US
,39,,Help toys feel better in Doc McStuffins™’ Backyard Clinic!,10606,,Doc McStuffins™ Backyard Clinic,,DUPLO®,,US
2,30,5,Join Sofia the First and ride along in her magical carriage!,10822,Very Easy,Sofia the First Magical Carriage,5,DUPLO®,4.5,US
,70,,Get creative with LEGO® DUPLO® throughout the year!,10817,,LEGO® DUPLO® Creative Chest,,DUPLO®,,US
,30,,The Doc is in…and now she's caring for pets too!,10828,,Doc McStuffins´ Pet Vet Care,,DUPLO®,,US
3,29,5,Head off on your holidays with the LEGO® DUPLO® Airport!,10590,Easy,Airport,5,DUPLO®,4.7,US
3,25,4.7,Learn about daily routines with this easy-to-build set!,10616,Easy,My First Playhouse,5,DUPLO®,4.7,US
,29,,Learn to match pairs with LEGO® DUPLO® My First Truck!,10818,,My First Truck,,DUPLO®,,US
3,12,5,Learn about colors and fruits with this easy-to-build set!,10615,Very Easy,My First Tractor,5,DUPLO®,4.7,US
4,13,4.3,Look after baby animals from all around the world!,10801,Easy,Baby Animals,5,DUPLO®,4.3,US
1,13,5,"Safety check the LEGO® DUPLO® Little Plane, then head for the skies!",10808,Very Easy,Little Plane,5,DUPLO®,5,US
,19,,Turn this colorful caterpillar into a beautiful butterfly!,10831,,My First Caterpillar,,DUPLO®,,US
,10,,Watch little builders take flight with My First Plane!,10849,,My First Plane,,DUPLO®,,US
2,7,4.5,Watch budding builders take flight with this colorful parrot!,10852,Very Easy,My First Bird,5,DUPLO®,5,US
2,8,4.5,Watch little bakers serve up cute LEGO® DUPLO® cakes!,10850,Easy,My First Cakes,5,DUPLO®,5,US
1,695,,Stop the Goblin King’s evil plan and rescue Emily Jones’ sister!,41188,,Breakout from the Goblin King's Fortress,5,Elves,,US
2,646,5,Rescue the captured Guardian Earth Fox from Noctura’s tower!,41194,,Noctura's Tower & the Earth Fox Rescue,4.5,Elves,3,US
6,460,4.5,Heal the baby dragon and transform a goblin from bad to good!,41187,Average,Rosalyn's Healing Hideout,4.3,Elves,4.2,US
2,451,4.5,Join forces with Aira and Lumia to protect the Wind Dragon!,41193,Average,Aira & the Song of the Wind Dragon,5,Elves,4.5,US
8,339,4.3,Search for crystals in the cave with the evil Goblin King!,41183,Average,The Goblin King's Evil Dragon,4.3,Elves,4.4,US
2,360,4,Free the Guardian Fire Lion from the evil shadow bats’ chain!,41192,Average,Azari & the Fire Lion Capture,4,Elves,3.5,US
2,205,5,Help Naida defend the Guardian Water Turtle from the shadow bat!,41191,Average,Naida & the Water Turtle Ambush,5,Elves,5,US
2,145,5,Escape the carnivorous plants with Azari and Firebolt!,41186,Average,Azari & the Goblin Forest Escape,5,Elves,3.5,US
2,149,5,Help Emily Jones find the lost diary page and outwit the shadow bat!,41190,Easy,Emily Jones & the Eagle Getaway,5,Elves,5,US
3,637,5,Explore the secret Goblin Village without getting caught!,41185,Average,Magic Rescue from the Goblin Village,5,Elves,4.5,US
3,67,5,Protect the crystals from the goblin thief!,41181,Easy,Naida's Gondola & the Goblin Thief,5,Elves,5,US
4,226,5,Protect Sophie Jones from being captured in Elvendale!,41182,Average,The Capture of Sophie Jones,4.5,Elves,5,US
4,871,5,Look after the sick and injured people of Heartlake City!,41318,Average,Heartlake Hospital,4.8,Friends,4,US
8,622,4.6,Make cakes ready for a party at Stephanie’s House!,41314,Average,Stephanie's House,4.1,Friends,3.3,US
2,603,5,Jump aboard the luxury Sunshine Catamaran with friends!,41317,Challenging,Sunshine Catamaran,4.5,Friends,5,US
7,722,4.6,Plot mission after mission together at the Friendship House!,41340,Average,Friendship House,4.1,Friends,4,US
3,585,3.3,Get into winter sports with friends at the snow resort!,41324,Average,Snow Resort Ski Lift,3.7,Friends,3.7,US
,488,,Set up camp with Mia’s luxury camper van!,41339,,Mia's Camper Van,,Friends,,US
6,589,4.8,Enjoy swimming in the sunshine at the Heartlake Summer Pool!,41313,Easy,Heartlake Summer Pool,4.5,Friends,4,US
1,460,4,Show off your sporting prowess at the Sports Arena!,41338,Average,Stephanie's Sports Arena,4,Friends,1,US
,370,,Chill out with frozen yogurt at Heartlake’s coolest hangout!,41320,,Heartlake Frozen Yogurt Shop,,Friends,,US
4,402,5,Stay cozy and warm in the beautiful log cabin!,41323,Average,Snow Resort Chalet,5,Friends,4.5,US
3,326,4,Have fun playing at Heartlake City Playground with Mia and Sienna!,41325,Challenging,Heartlake City Playground,3.7,Friends,3,US
3,378,4.7,Get inspired with Emma at her favorite Art Café!,41336,Average,Emma's Art Café,2.7,Friends,3.3,US
2,351,5,Climb up to the tree house and help Mia settle in!,41335,Challenging,Mia's Tree House,5,Friends,5,US
2,307,5,Glide across the ice and show off your skills!,41322,Average,Snow Resort Ice Rink,4.5,Friends,4.5,US
1,309,5,Cruise in style to the hottest beach party in town!,41316,Easy,Andrea's Speedboat Transporter,5,Friends,5,US
